pseudo_id,account_active_days,koen,permission_given_order,previous_subscriptions,previous_campaigns,previous_trials,newsletters_before_order,newsletters_after_order,churn,continued_subscription,early_churn,age,kundetid_gruppe,utm_content,utm_medium,utm_source,antal_sidevisninger,antal_dage_aktiv,andel_restricted,avg_scroll_depth,andel_mobil,andel_social,andel_email,andel_search,laesedage_spredning,andel_weekend,andel_morgen,andel_aften,andel_ios,andel_android,andel_windows,andel_sport,andel_politik,andel_oekonomi,andel_kultur,cluster_label,n_visits,avg_scroll,share_mobile,share_desktop,share_restricted,share_search,share_internal,n_unique_pages
e1efb0bf97224357c9014734fbff2cc3,60,Kvinde,1,0,0,0,0,0,1,0,0,70,0-7 dage,A,content,jp.dk,3,3,0.3333333333333333,0.3333333333333333,0,0,0,0,6,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,Desktop-traditionalisten,3,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0,0,3
a7d71891dcba30f635b04d7efb287a2e,60,Mand,0,0,0,0,0,0,0,1,0,50,0-7 dage,A,content,jp.dk,17,1,0.29411764705882354,0.3382352941176471,1,0,0,0,0,0,1,0,1,0,0,0,0,0.29411764705882354,0,Mobil-nykommeren,17,0.3382352941176471,1,0,0.29411764705882354,0,0.6470588235294118,17
b614f17cb152704959cdf42349d6a4cb,60,Mand,0,6,1,2,3,3,1,0,0,69,6+ måneder,B,mail,mail,78,13,0.358974358974359,0.27884615384615385,0,0,0,0,30,0,0.358974358974359,0.02564102564102564,0,0,1,0.0641025641025641,0.038461538461538464,0.01282051282051282,0.038461538461538464,Desktop-traditionalisten,78,0.27884615384615385,0,1,0.358974358974359,0,0.5384615384615384,78
5b6a7ea3f7caeadaadd87d90cc4e4780,60,Mand,0,1,1,0,0,0,1,0,0,46,1-6 måneder,Andet,Matrice,jp.dk,947,31,0.2365364308342133,0.2703273495248152,1,0.0010559662090813093,0,0.0021119324181626186,30,0,0.2682154171066526,0.3326293558606125,1,0,0,0.009503695881731784,0.01689545934530095,0.03695881731784583,0.0454065469904963,Power-brugeren (Mest mobil),947,0.2703273495248152,1,0,0.2365364308342133,0.0021119324181626186,0.42344244984160506,946
dcd9d5af27530c8a408dc9233552e69b,60,Kvinde,0,1,0,1,0,0,0,1,1,79,6+ måneder,A,content,jp.dk,119,27,0.3025210084033613,0.46218487394957986,0,0.18487394957983194,0,0,29,0,0.15966386554621848,0.13445378151260504,0.4117647058823529,0,0,0,0.01680672268907563,0.04201680672268908,0.01680672268907563,Desktop-traditionalisten,119,0.46218487394957986,0,0.5882352941176471,0.3025210084033613,0,0.5630252100840336,119
28c7f0fd6c244321b656ee0f6b4f5c25,60,Mand,1,3,1,2,3,3,0,1,0,87,6+ måneder,Andet,mail,mail,10,2,0.7,0.55,0,0,0,0,1,0,0.6,0.4,1,0,0,0,0,0,0,Mobil-nykommeren,10,0.55,0,0,0.7,0,0.6,10
addf8ac99c42c7e9e69884fdd2a6cf4a,60,Kvinde,1,4,1,1,0,0,1,0,0,55,6+ måneder,B,content,jp.dk,421,29,0.30641330166270786,0.31057007125890734,0,0,0,0.33966745843230406,30,0,0.2161520190023753,0.12114014251781473,0,0,0.33016627078384797,0,0.019002375296912115,0.04275534441805225,0.07838479809976247,Desktop-traditionalisten,421,0.31057007125890734,0,1,0.30641330166270786,0.33966745843230406,0.6484560570071259,421
1d9f3d5a9795504ed312e80249efa8c7,60,Mand,0,0,0,0,0,0,0,1,0,50,6+ måneder,B,content,jp.dk,399,27,0.2957393483709273,0.3283208020050125,0.9949874686716792,0,0,0.007518796992481203,30,0,0.17042606516290726,0.3433583959899749,0.08020050125313283,0.9147869674185464,0.005012531328320802,0.002506265664160401,0.007518796992481203,0.047619047619047616,0.03508771929824561,Mobil-nykommeren,399,0.3283208020050125,0.9949874686716792,0.005012531328320802,0.2957393483709273,0.007518796992481203,0.5463659147869674,399
83da59eb70f526294fc5903113df888f,60,Mand,0,1,1,1,0,0,0,1,1,69,6+ måneder,A,mail,mail,23,11,0.4782608695652174,0.4673913043478261,0.5652173913043478,0.4782608695652174,0,0,21,0,0.391304347826087,0.21739130434782608,0.5652173913043478,0,0.43478260869565216,0,0,0,0,Mobil-nykommeren,23,0.4673913043478261,0.5652173913043478,0.43478260869565216,0.4782608695652174,0,0.21739130434782608,23
232433aa3d7e847e0a462e9336be16d7,60,Mand,0,1,1,0,0,0,1,0,0,72,6+ måneder,Ukendt,topticker,jp.dk,551,27,0.279491833030853,0.1987295825771325,1,0,0,0.039927404718693285,30,0,0.19056261343012704,0.17604355716878403,1,0,0,0.0054446460980036296,0.032667876588021776,0.06170598911070781,0.025408348457350273,Power-brugeren (Mest mobil),551,0.1987295825771325,1,0,0.279491833030853,0.039927404718693285,0.9165154264972777,551
660fab39539b87b268e59b0d5cc6be74,60,Kvinde,0,0,0,0,0,0,0,1,1,25,6+ måneder,A,content,jp.dk,5,2,0.2,0.6,0,0,0,0.4,1,0,0.6,0,0,0,0,0,0,0,0,Desktop-traditionalisten,5,0.6,0,1,0.2,0.4,0.4,5
042313fde35eb5e19b2106bf175cd5e9,60,Kvinde,1,0,0,0,0,0,0,1,0,61,0-7 dage,A,content,jp.dk,158,17,0.3924050632911392,0.5221518987341772,1,0,0,0.22151898734177214,28,0,0.21518987341772153,0.4936708860759494,0,1,0,0.006329113924050633,0.05063291139240506,0.06962025316455696,0.10126582278481013,Mobil-nykommeren,158,0.5221518987341772,1,0,0.3924050632911392,0.22151898734177214,0.740506329113924,158
ef8055f337f6e7440116a5bcd1297e6b,60,Mand,0,13,7,7,2,2,0,1,1,70,6+ måneder,A,mail,mail,32,11,0.375,0.46875,0.8125,0,0,0,30,0,0.0625,0.1875,0.8125,0,0,0.28125,0,0.09375,0,Veteranen (Høj historik),32,0.46875,0.8125,0.1875,0.375,0,0.25,32
e209e48b572e7337edd6c072ebab6cc2,60,Ikke oplyst,1,0,0,0,0,0,0,1,0,58,6+ måneder,A,content,jp.dk,299,31,0.25752508361204013,0.30518394648829433,0.7725752508361204,0,0,0,30,0,0.23745819397993312,0.22073578595317725,0,0.7725752508361204,0,0.020066889632107024,0.020066889632107024,0.030100334448160536,0.09698996655518395,Mobil-nykommeren,299,0.30518394648829433,0.7725752508361204,0.22742474916387959,0.25752508361204013,0,0.48494983277591974,299
088f15f5143f6bdf5f317f30bcafe199,60,Mand,0,0,0,0,0,0,0,1,0,55,0-7 dage,A,content,jp.dk,307,25,0.2768729641693811,0.22394136807817588,1,0,0,0,30,0,0.2931596091205212,0.2931596091205212,1,0,0,0.013029315960912053,0.006514657980456026,0.07166123778501629,0.06514657980456026,Mobil-nykommeren,307,0.22394136807817588,1,0,0.2768729641693811,0,0.6905537459283387,307
8ca62176a2868f3a1c9d4b663d802fba,60,Mand,0,1,1,1,6,6,1,0,0,71,6+ måneder,Andet,email,jp,237,30,0.4810126582278481,0.5084388185654009,0.9831223628691983,0,0,0.004219409282700422,30,0,0.07172995780590717,0.2742616033755274,0.9831223628691983,0,0,0.1350210970464135,0.029535864978902954,0.08016877637130802,0.02531645569620253,Mobil-nykommeren,237,0.5084388185654009,0.9831223628691983,0.016877637130801686,0.4810126582278481,0.004219409282700422,0.39662447257383965,237
0181daedf475221291df382a21589255,60,Mand,0,0,0,0,0,0,0,1,0,29,0-7 dage,A,content,jp.dk,55,5,0.10909090909090909,0.18636363636363637,0.03636363636363636,0,0,0.09090909090909091,21,0,0.2909090909090909,0,0.03636363636363636,0,0.9636363636363636,0,0,0.10909090909090909,0.01818181818181818,Desktop-traditionalisten,55,0.18636363636363637,0.03636363636363636,0.9636363636363636,0.10909090909090909,0.09090909090909091,0.41818181818181815,55
bbb361a9cc76e407add75eb772b1ee6e,60,Mand,0,0,0,0,0,0,1,0,0,35,6+ måneder,A,content,jp.dk,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Desktop-traditionalisten,1,1,0,1,1,0,0,1
c7bdb7da31ed15bcc2b8dcee4686c508,60,Mand,0,0,0,0,0,0,0,1,1,51,0-7 dage,Andet,mail,mail,10,5,0.5,0.425,1,0.2,0,0,22,0,0.5,0.2,1,0,0,0,0,0,0,Mobil-nykommeren,10,0.425,1,0,0.5,0,0,10
cea6e8cff201b5805f306ac32de5c6b3,60,Mand,0,2,2,0,0,0,0,1,0,52,6+ måneder,A,content,jp.dk,13,6,0.3076923076923077,0.19230769230769232,1,0,0,0,27,0,0.07692307692307693,0.23076923076923078,1,0,0,0,0,0.15384615384615385,0,Mobil-nykommeren,13,0.19230769230769232,1,0,0.3076923076923077,0,0.6153846153846154,13
93625aee48370e1661dd32a64c270def,60,Mand,0,5,2,3,3,3,0,1,0,57,6+ måneder,B,content,jp.dk,144,23,0.20833333333333334,0.296875,0,0.013888888888888888,0,0.006944444444444444,30,0,0.020833333333333332,0.3958333333333333,0,0,0.9444444444444444,0.020833333333333332,0.020833333333333332,0.0625,0.05555555555555555,Desktop-traditionalisten,144,0.296875,0,1,0.20833333333333334,0.006944444444444444,0.8472222222222222,144
94b676c80fe51500f9b72c7222d01021,60,Mand,1,0,0,0,0,0,0,1,0,59,0-7 dage,Andet,Matrice,App,36,12,0.3888888888888889,0.4236111111111111,1,0,0,0,30,0,0.6111111111111112,0.05555555555555555,0,1,0,0,0,0.027777777777777776,0.19444444444444445,Mobil-nykommeren,36,0.4236111111111111,1,0,0.3888888888888889,0,0.2222222222222222,36
9c002c13eedc708f9732104b70028094,60,Mand,1,6,3,2,0,0,1,0,0,75,6+ måneder,B,mail,mail,2,2,0.5,0.375,0,0,0,0,7,0,0.5,0,0,0,1,0,0,0,0,Desktop-traditionalisten,2,0.375,0,1,0.5,0,0,2
25567a00c727a5f238f2147e7806428f,60,Kvinde,1,2,2,1,0,0,1,0,0,56,6+ måneder,A,content,jp.dk,21,12,0.6666666666666666,0.5833333333333334,1,0.7142857142857143,0,0,26,0,0.38095238095238093,0.5238095238095238,1,0,0,0,0.047619047619047616,0.19047619047619047,0.09523809523809523,Mobil-nykommeren,21,0.5833333333333334,1,0,0.6666666666666666,0,0.14285714285714285,21
e4c5b02a0d4e20c09552d31e50c13fc4,60,Kvinde,0,0,0,0,0,0,1,0,0,56,6+ måneder,A,content,jp.dk,56,13,0.3392857142857143,0.38839285714285715,0,0,0,0,27,0,0,0.6964285714285714,0,0,0,0,0.07142857142857142,0.16071428571428573,0.05357142857142857,Desktop-traditionalisten,56,0.38839285714285715,0,1,0.3392857142857143,0,0.9285714285714286,56
b944960f6860c84cc00a6c1d854006da,60,Mand,0,0,0,0,4,5,0,1,0,60,6+ måneder,Ukendt,Weblayer,jp.dk,504,31,0.2361111111111111,0.26240079365079366,0.6349206349206349,0,0,0.001984126984126984,30,0,0.20238095238095238,0.12698412698412698,0.6349206349206349,0,0.36507936507936506,0.007936507936507936,0.01984126984126984,0.05357142857142857,0.01984126984126984,Power-brugeren (Mest mobil),504,0.26240079365079366,0.6349206349206349,0.36507936507936506,0.2361111111111111,0.001984126984126984,0.4603174603174603,504
a7e986aac8ad1d94417c528739b94ff3,60,Mand,1,1,1,0,0,0,0,1,0,77,6+ måneder,B,mail,mail,1,1,1,0.75,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Mobil-nykommeren,1,0.75,1,0,1,0,1,1
5414c1785bf852a26470a8f4a434f89e,60,Ikke oplyst,0,0,0,0,0,0,0,1,0,35,0-7 dage,A,content,jp.dk,54,11,0.18518518518518517,0.33796296296296297,0.7592592592592593,0,0,0.2962962962962963,29,0,0.037037037037037035,0.09259259259259259,0.7592592592592593,0,0.24074074074074073,0,0,0.07407407407407407,0,Mobil-nykommeren,54,0.33796296296296297,0.7592592592592593,0.24074074074074073,0.18518518518518517,0.2962962962962963,0.5925925925925926,54
673614cb7aa6ff9045d6a6da7911a1eb,60,Mand,0,3,2,0,0,0,0,1,1,61,6+ måneder,Ukendt,Matrice,jp.dk,7,3,0.14285714285714285,0.32142857142857145,1,0,0,0,11,0,0,0.14285714285714285,1,0,0,0,0,0,0,Mobil-nykommeren,7,0.32142857142857145,1,0,0.14285714285714285,0,0.7142857142857143,7
1be6d7824f5784e4439a64918e21e211,60,Kvinde,0,0,0,0,0,0,0,1,1,71,0-7 dage,Andet,Matrice,jp.dk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spøgelses-brugeren (Lav aktivitet),0,0,0,0,0,0,0,0
d5d12b6ce3e1654989aaee9f47de2a62,9,Mand,1,0,0,0,0,0,1,0,0,71,6+ måneder,Andet,Matrice,jp.dk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spøgelses-brugeren (Lav aktivitet),0,0,0,0,0,0,0,0
51c2d08fe703a913e16ff2fa55176d2a,60,Kvinde,0,1,1,0,0,0,0,1,0,54,6+ måneder,B,mail,mail,85,22,0.21176470588235294,0.23823529411764705,0.09411764705882353,0,0,0,30,0,0.058823529411764705,0.49411764705882355,0.09411764705882353,0,0,0,0,0.09411764705882353,0.03529411764705882,Desktop-traditionalisten,85,0.23823529411764705,0.09411764705882353,0.9058823529411765,0.21176470588235294,0,0.3411764705882353,85
5bf87d92442082440339d43d7996e983,60,Mand,1,7,6,1,2,2,0,1,0,56,6+ måneder,B,content,jp.dk,555,30,0.3099099099099099,0.31486486486486487,0.6972972972972973,0,0,0,30,0,0.3567567567567568,0.34054054054054056,0.6972972972972973,0,0,0.0018018018018018018,0.010810810810810811,0.04864864864864865,0.018018018018018018,Power-brugeren (Mest mobil),555,0.31486486486486487,0.6972972972972973,0.3027027027027027,0.3099099099099099,0,0.8756756756756757,555
bd131313a490d54ccf4d7dd7c72f8b96,60,Kvinde,1,0,0,0,0,0,0,1,1,69,6+ måneder,Andet,Matrice,jp.dk,40,8,0.125,0.3,0,0,0,0.05,22,0,0.325,0.1,0,0,1,0,0,0.025,0,Desktop-traditionalisten,40,0.3,0,1,0.125,0.05,0.475,40
323922e8476497ef1c3cd0573b121c58,60,Mand,0,11,6,4,1,1,0,1,0,70,6+ måneder,A,mail,mail,161,27,0.2919254658385093,0.2608695652173913,0.9503105590062112,0,0,0,30,0,0.19875776397515527,0.3416149068322981,0,0.9503105590062112,0.049689440993788817,0,0.031055900621118012,0.055900621118012424,0.018633540372670808,Veteranen (Høj historik),161,0.2608695652173913,0.9503105590062112,0.049689440993788817,0.2919254658385093,0,0.4409937888198758,161
bb23615e32aca66b3af9ec1042ddb8be,60,Kvinde,0,0,0,0,0,0,1,0,0,40,6+ måneder,A,content,jp.dk,13,3,0.5384615384615384,0.40384615384615385,0.15384615384615385,0,0,0,15,0,0,0.07692307692307693,0.15384615384615385,0,0.8461538461538461,0,0,0,0,Desktop-traditionalisten,13,0.40384615384615385,0.15384615384615385,0.8461538461538461,0.5384615384615384,0,0.23076923076923078,13
1520c6ce0859197137f8c2ba4e316b33,60,Kvinde,0,0,0,0,0,0,0,1,0,59,6+ måneder,Andet,Matrice,jp.dk,112,21,0.42857142857142855,0.47098214285714285,0,0,0,0.044642857142857144,30,0,0.6875,0.25,0,0,1,0,0.017857142857142856,0.05357142857142857,0.08928571428571429,Desktop-traditionalisten,112,0.47098214285714285,0,1,0.42857142857142855,0.044642857142857144,0.7321428571428571,112
e2035d51088ce9d756f789c0272280e5,60,Mand,1,3,1,2,0,0,0,1,1,89,6+ måneder,Andet,mail,mail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spøgelses-brugeren (Lav aktivitet),0,0,0,0,0,0,0,0
1d5478a63294ca8ce41f80f797e23696,60,Mand,0,14,7,9,0,0,1,0,0,82,6+ måneder,Andet,mail,mail,45,8,0.3111111111111111,0.2833333333333333,0,0,0,0,30,0,0.06666666666666667,0.5333333333333333,0,0,1,0,0,0,0,Veteranen (Høj historik),45,0.2833333333333333,0,1,0.3111111111111111,0,0.8,44
af67fd7c157c69d9d9ee61096189a7f3,60,Kvinde,1,0,0,0,0,0,1,0,0,62,6+ måneder,Andet,Matrice,jp.dk,43,8,0.20930232558139536,0.20930232558139536,0.4186046511627907,0,0,0.20930232558139536,20,0,0.32558139534883723,0.27906976744186046,0.4186046511627907,0,0,0,0.09302325581395349,0.023255813953488372,0,Desktop-traditionalisten,43,0.20930232558139536,0.4186046511627907,0.5813953488372093,0.20930232558139536,0.20930232558139536,0.5581395348837209,42
883b095032e3de2ea29c0f37082e116f,60,Kvinde,0,1,0,1,0,0,0,1,0,59,6+ måneder,A,content,jp.dk,1,1,1,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Desktop-traditionalisten,1,0.75,0,1,1,0,0,1
86bada2394a6cbe10af2ec8e80297326,60,Mand,0,4,2,2,0,0,1,0,0,63,6+ måneder,Andet,mail,mail,17,4,0.35294117647058826,0.5882352941176471,0,0,0,0,25,0,0,0,0,0,0,0,0.058823529411764705,0.11764705882352941,0,Desktop-traditionalisten,17,0.5882352941176471,0,1,0.35294117647058826,0,0.23529411764705882,17
8450867c34d2e1b804617f92fedc6d49,60,Kvinde,1,4,3,2,1,1,1,0,0,67,6+ måneder,Andet,email,jp,19,2,0.3684210526315789,0.4342105263157895,0.05263157894736842,0,0,0,4,0,0,0,0.05263157894736842,0,0.3157894736842105,0,0.05263157894736842,0.10526315789473684,0.15789473684210525,Desktop-traditionalisten,19,0.4342105263157895,0.05263157894736842,0.9473684210526315,0.3684210526315789,0,0.7368421052631579,19
fcff08f9900492e80d3bc88cd2816a0b,60,Kvinde,0,0,0,0,1,1,0,1,1,65,6+ måneder,A,content,jp.dk,19,7,0.631578947368421,0.5131578947368421,1,0,0,0,18,0,0.631578947368421,0.2631578947368421,0,1,0,0,0,0.05263157894736842,0,Mobil-nykommeren,19,0.5131578947368421,1,0,0.631578947368421,0,0.47368421052631576,19
d4a76a674c30756c5fe2e9b0159d45f9,60,Kvinde,1,9,3,5,5,5,0,1,0,53,6+ måneder,A,content,jp.dk,293,31,0.1945392491467577,0.2158703071672355,0.6313993174061433,0,0,0,30,0,0.18430034129692832,0.4539249146757679,0.23208191126279865,0.6313993174061433,0.13651877133105803,0.010238907849829351,0.027303754266211604,0.04436860068259386,0.023890784982935155,Veteranen (Høj historik),293,0.2158703071672355,0.6313993174061433,0.13651877133105803,0.1945392491467577,0,0.5494880546075085,293
57ad9a7e617c8046eceb938ec43f2890,60,Kvinde,0,0,0,0,0,0,1,0,0,35,0-7 dage,A,content,jp.dk,3,2,1,0.6666666666666666,1,0,0,0,1,0,0.6666666666666666,0.3333333333333333,1,0,0,0,0,0,0,Mobil-nykommeren,3,0.6666666666666666,1,0,1,0,0,3
c9c0ee891e75d4768f4cacb8d505a47b,60,Mand,1,1,1,0,0,2,0,1,0,70,1-6 måneder,Andet,Matrice,jp.dk,59,15,0.3050847457627119,0.3432203389830508,1,0,0,0,29,0,0.576271186440678,0,1,0,0,0,0.05084745762711865,0.15254237288135594,0,Mobil-nykommeren,59,0.3432203389830508,1,0,0.3050847457627119,0,0.6949152542372882,59
f33e5dc74fc7c613e1c5183dca828d52,60,Mand,0,4,2,1,0,0,1,0,0,47,6+ måneder,A,content,jp.dk,344,31,0.27906976744186046,0.29651162790697677,1,0,0,0,30,0,0.33430232558139533,0.06395348837209303,1,0,0,0.0029069767441860465,0.029069767441860465,0.046511627906976744,0.01744186046511628,Power-brugeren (Mest mobil),344,0.29651162790697677,1,0,0.27906976744186046,0,0.4011627906976744,344
17020af801c477dfdca0e0e5632cab42,60,Mand,1,0,0,0,0,0,0,1,0,67,0-7 dage,Ukendt,FB_side,FB,104,18,0.4230769230769231,0.5649038461538461,0,0.3173076923076923,0,0,30,0,0.125,0.5480769230769231,0,0,1,0.07692307692307693,0.028846153846153848,0.057692307692307696,0.019230769230769232,Desktop-traditionalisten,104,0.5649038461538461,0,1,0.4230769230769231,0,0.6057692307692307,104
a9776a8f6473d254f8441d26aa767367,60,Mand,0,4,1,2,0,0,1,0,0,75,6+ måneder,B,content,jp.dk,28,10,0.17857142857142858,0.26785714285714285,0,0,0,0,29,0,0.39285714285714285,0,0,0,0,0,0.03571428571428571,0.03571428571428571,0.03571428571428571,Desktop-traditionalisten,28,0.26785714285714285,0,1,0.17857142857142858,0,0.2857142857142857,28
6ca57084366df9159aab1cda13a41114,60,Kvinde,0,15,9,5,0,0,0,1,1,57,6+ måneder,Ukendt,topticker,jp.dk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spøgelses-brugeren (Lav aktivitet),0,0,0,0,0,0,0,0
514346f9ea73786308ed7465bb307dac,60,Kvinde,0,0,0,0,0,0,1,0,0,42,0-7 dage,Andet,Matrice,jp.dk,4,4,0.25,0.8125,1,0.5,0,0,29,0,0.75,0,1,0,0,0,0,0,0.75,Mobil-nykommeren,4,0.8125,1,0,0.25,0,0,4
cbd25d5f4fe90834708bb6e362dd71ff,60,Kvinde,0,0,0,0,0,0,1,0,0,33,6+ måneder,A,content,jp.dk,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Mobil-nykommeren,1,1,1,0,0,0,0,1
336d377b414d6aeb1756502907b6ab86,60,Kvinde,1,1,0,0,0,0,0,1,1,76,6+ måneder,A,mail,mail,17,8,0.47058823529411764,0.27941176470588236,1,0.17647058823529413,0,0,29,0,0.23529411764705882,0.29411764705882354,1,0,0,0,0,0.058823529411764705,0,Mobil-nykommeren,17,0.27941176470588236,1,0,0.47058823529411764,0,0.23529411764705882,17
d61fc621115dad0ac2ed28f0b855bd11,60,Mand,1,7,4,3,0,0,0,1,1,69,6+ måneder,Andet,mail,mail,18,2,0.5,0.3333333333333333,0,0,0,0,1,0,0.8333333333333334,0,0,0,0,0,0,0.16666666666666666,0,Desktop-traditionalisten,18,0.3333333333333333,0,1,0.5,0,0.8333333333333334,18
29127e2a7ed2ad5ae7a0b90963270788,60,Mand,0,11,8,5,0,1,0,1,1,57,6+ måneder,Andet,mail,mail,34,10,0.4411764705882353,0.3897058823529412,1,0,0,0.058823529411764705,28,0,0.5,0.14705882352941177,1,0,0,0,0,0,0.058823529411764705,Veteranen (Høj historik),34,0.3897058823529412,1,0,0.4411764705882353,0.058823529411764705,0.3235294117647059,34
85079ecb3a36814ebd6bb872970c41ea,60,Mand,0,9,3,6,0,0,0,1,0,44,6+ måneder,Andet,mail,mail,426,28,0.33568075117370894,0.4471830985915493,0.15258215962441316,0.011737089201877934,0,0,30,0,0.06103286384976526,0.33568075117370894,0,0.15258215962441316,0.8474178403755869,0.002347417840375587,0.02112676056338028,0.09154929577464789,0.02112676056338028,Power-brugeren (Mest mobil),426,0.4471830985915493,0.15258215962441316,0.8474178403755869,0.33568075117370894,0,0.6713615023474179,418
d2acf3cf03a69046e1623fa33ae114b1,60,Mand,0,0,0,0,0,0,0,1,0,38,0-7 dage,B,content,jp.dk,22,7,0,0.06818181818181818,1,0,0,0,28,0,0.45454545454545453,0.2727272727272727,0,1,0,0.045454545454545456,0,0,0,Spøgelses-brugeren (Lav aktivitet),22,0.06818181818181818,1,0,0,0,0.09090909090909091,22
1a2b0c171a74b27b44c0eb3d5c42f083,60,Kvinde,0,0,0,0,0,0,1,0,0,64,0-7 dage,A,content,jp.dk,529,31,0.23251417769376181,0.29584120982986767,0.05860113421550094,0.001890359168241966,0,0.001890359168241966,30,0,0.5708884688090737,0.054820415879017016,0.05860113421550094,0,0,0,0.017013232514177693,0.06994328922495274,0.017013232514177693,Desktop-traditionalisten,529,0.29584120982986767,0.05860113421550094,0.941398865784499,0.23251417769376181,0.001890359168241966,0.4706994328922495,529
c806f370485dca6c667bf0c1000c949e,60,Mand,1,0,0,0,4,4,0,1,0,73,6+ måneder,Andet,mail,mail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spøgelses-brugeren (Lav aktivitet),0,0,0,0,0,0,0,0
7c4436fb02b5ec2e2f2926846b4f1df7,60,Kvinde,0,0,0,0,0,0,1,0,0,20,0-7 dage,A,content,jp.dk,7,2,0.14285714285714285,0.5357142857142857,0,0,0,0,1,0,0.42857142857142855,0.2857142857142857,0,0,0,0,0,0.5714285714285714,0,Desktop-traditionalisten,7,0.5357142857142857,0,1,0.14285714285714285,0,0.14285714285714285,7
dd70d17ba6653dad85b4c6d304785ebb,60,Mand,0,0,0,0,0,0,1,0,0,20,0-7 dage,A,content,jp.dk,10,5,0.5,0.3,0,0,0,0.1,17,0,0,0.1,0,0,0,0,0,0,0,Desktop-traditionalisten,10,0.3,0,1,0.5,0.1,0.2,10
d394a1f873177cca6f4d0c3067edf964,60,Mand,0,20,11,2,0,0,1,0,0,34,6+ måneder,A,content,jp.dk,121,22,0.2809917355371901,0.3739669421487603,0.17355371900826447,0.11570247933884298,0,0.008264462809917356,28,0,0.1322314049586777,0.2727272727272727,0.17355371900826447,0,0.8264462809917356,0,0.03305785123966942,0.12396694214876033,0.01652892561983471,Veteranen (Høj historik),121,0.3739669421487603,0.17355371900826447,0.8264462809917356,0.2809917355371901,0.008264462809917356,0.39669421487603307,121
2ed2e7c7740caace45ef81eba21f0739,60,Ikke oplyst,1,0,0,0,0,0,0,1,0,41,0-7 dage,Andet,Matrice,jp.dk,10,2,0.2,0.325,1,0.1,0,0,1,0,0,0.2,1,0,0,0,0,0.2,0,Mobil-nykommeren,10,0.325,1,0,0.2,0,0.4,10
e293d3ecc73fa3a96ec0e0ae898c6f70,60,Mand,1,3,3,0,3,4,1,0,0,69,6+ måneder,Andet,ppc,adwords,3,3,0.3333333333333333,0.5833333333333334,1,0,0.6666666666666666,0.3333333333333333,10,0,0.6666666666666666,0.3333333333333333,0,1,0,0,0,0.3333333333333333,0,Mobil-nykommeren,3,0.5833333333333334,1,0,0.3333333333333333,0.3333333333333333,0,3
c98ca624535336c5a0b8cb324f657306,4,Mand,0,3,2,0,3,3,1,0,0,82,6+ måneder,Andet,mail,mail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spøgelses-brugeren (Lav aktivitet),0,0,0,0,0,0,0,0
4edef8642d9ac7a2431d6157da2283a5,60,Mand,1,24,7,13,4,4,0,1,0,77,6+ måneder,Andet,mail,mail,1231,31,0.26807473598700243,0.3064581640942323,0,0,0,0,30,0,0.1957757920389927,0.1876523151909017,0,0,1,0.007311129163281885,0.020308692120227456,0.04224207961007311,0.034930950446791224,Veteranen (Høj historik),1231,0.3064581640942323,0,1,0.26807473598700243,0,0.7855402112103981,1231
2c32c80e711319c80b09ba09c6809d26,60,Kvinde,0,0,0,0,0,0,1,0,0,53,6+ måneder,A,content,jp.dk,30,5,0.5333333333333333,0.4583333333333333,0.43333333333333335,0,0,0.1,21,0,0.2,0.7666666666666667,0,0.43333333333333335,0.5666666666666667,0,0.06666666666666667,0.06666666666666667,0.1,Desktop-traditionalisten,30,0.4583333333333333,0.43333333333333335,0.5666666666666667,0.5333333333333333,0.1,0.6333333333333333,30
b3743cd8f717c4b7c1f68f572f1af0d5,60,Kvinde,0,0,0,0,0,0,1,0,0,48,0-7 dage,A,content,jp.dk,4,1,0.5,0.75,1,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,Mobil-nykommeren,4,0.75,1,0,0.5,0.25,0,4
9a521d66e5b717f7f3fd33bda2026c9d,60,Mand,0,0,0,0,0,0,0,1,0,62,0-7 dage,A,content,jp.dk,48,18,0.16666666666666666,0.15625,0,0,0,0,29,0,0.3958333333333333,0.0625,0,0,0.0625,0,0,0.0625,0.041666666666666664,Desktop-traditionalisten,48,0.15625,0,1,0.16666666666666666,0,0.20833333333333334,48
